created_at,anger_output,analytical_output,fear_output,joy_output,sadness_output,seg_sentiment,difference
2020-05-10 00:00:00+00:00,21.636240703177823,34.48275862068966,8.586883029073698,26.30155510480054,33.33333333333333,1.2434077079107506,0.007922309688297257
2020-05-11 00:00:00+00:00,22.35217673814165,36.32228719948018,8.187134502923977,28.589993502274204,30.27940220922677,1.2573099415204678,0.011057125336100662
2020-05-12 00:00:00+00:00,22.87121745249824,36.875439831104856,8.515130190007039,24.98240675580577,31.245601688951442,1.2448979591836735,-0.009970280893490505
2020-05-13 00:00:00+00:00,19.61191961191961,40.74844074844075,9.216909216909217,21.62162162162162,32.640332640332645,1.2383922383922383,-0.005253360437627854
2020-05-14 00:00:00+00:00,21.286173633440512,37.7491961414791,9.389067524115756,22.958199356913184,30.09646302250804,1.2147909967845658,-0.019428232239243393
2020-05-15 00:00:00+00:00,20.091623036649214,36.452879581151834,8.24607329842932,25.261780104712038,32.460732984293195,1.225130890052356,0.008439827410888646
2020-05-16 00:00:00+00:00,22.54071661237785,36.74267100977199,7.62214983713355,25.602605863192185,32.182410423452765,1.2469055374592835,0.017462948677969433
2020-05-17 00:00:00+00:00,23.963457484188336,36.33169360505973,6.7463106113843985,23.401264933239634,32.677442023893185,1.231201686577653,-0.012754897148721583
2020-05-18 00:00:00+00:00,20.92130518234165,36.724248240563014,7.421625079974409,26.35956493921945,29.110684580934098,1.2053742802303262,-0.021426876921906403
2020-05-19 00:00:00+00:00,21.51394422310757,38.711819389110225,7.50332005312085,26.095617529880478,30.810092961487385,1.246347941567065,0.032874978142316845
2020-05-20 00:00:00+00:00,22.59158751696065,37.51696065128901,9.023066485753054,25.305291723202174,30.936227951153324,1.2537313432835822,0.005889141845317194
2020-05-21 00:00:00+00:00,22.073578595317723,38.66220735785953,7.424749163879599,22.54180602006689,30.367892976588628,1.2107023411371238,-0.03554052939721281
2020-05-22 00:00:00+00:00,18.636363636363637,38.701298701298704,7.467532467532467,23.896103896103895,31.753246753246756,1.2045454545454546,-0.00511137754780088
2020-05-23 00:00:00+00:00,21.476063829787233,35.638297872340424,7.712765957446808,26.595744680851062,34.57446808510639,1.2599734042553192,0.04399136483569204
2020-05-24 00:00:00+00:00,18.47307430129516,34.69665985003408,8.588957055214724,26.516700749829585,37.28698023176551,1.2556237218813906,-0.0034641607179985356
2020-05-25 00:00:00+00:00,19.165580182529336,38.26597131681878,8.148631029986962,26.79269882659713,34.35462842242503,1.2672750977835723,0.009194038391947892
2020-05-26 00:00:00+00:00,20.892494929006087,41.17647058823529,9.398242055442866,24.881676808654497,35.294117647058826,1.3164300202839756,0.03733956362511377
2020-05-27 00:00:00+00:00,21.137123745819398,38.52842809364548,8.561872909698996,23.34448160535117,35.58528428093645,1.271571906354515,-0.03527768559944429
2020-05-28 00:00:00+00:00,24.25227568270481,39.466840052015606,8.452535760728217,21.976592977893368,37.77633289986996,1.3192457737321197,0.036137214404512584
2020-05-29 00:00:00+00:00,28.532046864231564,34.25223983459683,10.475534114403859,21.915920055134393,31.977946243969672,1.2715368711233632,-0.03752065999203559
2020-05-30 00:00:00+00:00,34.806629834254146,29.62707182320442,8.35635359116022,20.58011049723757,31.422651933701655,1.24792817679558,-0.018918311780094055
2020-05-31 00:00:00+00:00,32.68261964735517,32.241813602015114,12.468513853904282,21.662468513853906,29.345088161209066,1.2840050377833754,0.028097133520656646
2020-06-01 00:00:00+00:00,36.79653679653679,26.406926406926406,12.121212121212121,19.047619047619047,39.82683982683983,1.341991341991342,0.04320914926464614
